181,65,USA
168,82,USA
171,83,USA
160,66,USA
170,96,USA
176,65,USA
176,65,USA
176,65,USA
173,76,USA
173,76,USA
161,67,USA
178,100,USA
178,100,USA
178,100,USA
178,100,USA
175,79,USA
175,79,USA
179,88,USA
179,88,USA
179,88,USA
179,88,USA
176,96,USA
175,68,USA
175,68,USA
175,68,USA
170,59,USA
180,146,USA
178,75,USA
178,75,USA
175,65,USA
190,100,USA
190,100,USA
190,100,USA
173,77,USA
173,77,USA
173,77,USA
166,57,USA
166,57,USA
167,105,USA
163,79,USA
173,62,USA
173,62,USA
174,78,USA
185,75,USA
177,141,USA
177,141,USA
177,141,USA
166,74,USA
166,74,USA
187,97,USA
171,65,USA
171,65,USA
171,65,USA
171,65,USA
171,65,USA
166,94,USA
167,61,USA
169,101,USA
174,81,USA
174,81,USA
174,81,USA
179,74,USA
179,74,USA
173,72,USA
174,62,USA
168,91,USA
173,68,USA
184,71,USA
177,95,USA
169,70,USA
169,70,USA
163,56,USA
163,56,USA
173,77,USA
166,82,USA
173,63,USA
185,102,USA
184,76,USA
177,92,USA
177,92,USA
177,92,USA
176,97,USA
